Time Stamp,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,total_load
2022-07-22 03:00:00+00:00,1835.1780583333332,2064.566225,959.994575,1399.4347500000001,1577.3957583333333,3490.403025,995.4628333333334,488.03279999999995,8318.9199,666.4286333333333,1932.7189166666667,23728.535474999997
2022-07-22 04:00:00+00:00,1722.2399916666666,1946.4088416666666,890.5614,1294.2816416666667,1443.4863750000002,3185.4804249999997,918.8522750000001,426.51342500000004,7896.027758333334,654.7293833333333,1810.9772916666668,22189.55880833333
2022-07-22 05:00:00+00:00,1625.7624416666667,1829.3466,846.4985833333334,1212.63285,1335.1481833333335,2970.6099916666667,847.0623,381.4343833333333,7524.982316666667,653.3802333333333,1717.1287166666668,20943.9866
2022-07-22 06:00:00+00:00,1555.91585,1742.17275,805.4032416666668,1158.172175,1252.4484666666667,2819.31595,817.6644333333334,367.66745,7227.989408333334,643.8277583333333,1659.32755,20049.905033333336
2022-07-22 07:00:00+00:00,1507.91525,1715.5215833333332,768.5693833333333,1119.649775,1186.5023833333332,2708.0537,786.3751666666667,355.4916416666667,7003.7301333333335,626.2094416666667,1607.1395583333333,19385.158016666664
2022-07-22 08:00:00+00:00,1483.7758083333335,1738.2035916666666,746.4677,1105.056525,1155.76625,2646.9706333333334,769.9084916666667,340.35905,6899.394391666666,636.5058583333333,1594.2920583333334,19116.70035833333
2022-07-22 09:00:00+00:00,1492.8489499999998,1772.0020333333332,754.8294083333334,1121.77735,1142.1463,2651.1952916666664,807.4545750000001,341.9059666666667,6996.662766666667,642.1885416666667,1620.8156833333333,19343.826866666666
2022-07-22 10:00:00+00:00,1540.603225,1838.9235583333332,792.6335166666667,1155.8345333333334,1175.9838499999998,2722.4755083333334,855.1206333333333,362.48065833333334,7316.345141666666,652.5109833333333,1677.6208333333334,20090.532441666666
2022-07-22 11:00:00+00:00,1679.8622583333333,1922.9998916666666,855.8336916666667,1223.79785,1269.5452750000002,2973.158675,904.4273083333334,392.90540000000004,7826.276849999999,658.1383500000001,1781.7803083333336,21488.725858333335
2022-07-22 12:00:00+00:00,1832.8599666666667,2014.5286500000002,920.2517416666666,1310.2672166666666,1352.910825,3274.30585,928.6972833333333,424.82421666666664,8335.073083333335,664.34075,1908.0182083333332,22966.077791666667
2022-07-22 13:00:00+00:00,1803.1463666666666,2089.7608833333334,980.3259666666667,1333.7333083333333,1414.7940083333333,3579.0126,964.30265,469.1488583333333,8780.439708333333,672.0362583333333,2023.8523416666667,24110.552949999998
